EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,N2030,N2040,N2050,N2060,N2070,N2080
2164,OVERTON,MUNICIPAL,I,RUSK,Y,0,0,0,0,0,0
2164,OVERTON,MUNICIPAL,I,SMITH,Y,0,0,0,0,0,0
2165,OVILLA,MUNICIPAL,C,DALLAS,Y,8,14,21,29,35,42
2165,OVILLA,MUNICIPAL,C,ELLIS,Y,91,178,301,430,588,761
2166,OYSTER CREEK,MUNICIPAL,H,BRAZORIA,N,6,9,9,9,8,6
2167,PADUCAH,MUNICIPAL,B,COTTLE,N,0,0,0,0,0,0
2168,PALACIOS,MUNICIPAL,K,MATAGORDA,N,0,0,0,0,0,0
2169,PALESTINE,MUNICIPAL,I,ANDERSON,N,0,0,0,0,0,0
2170,PALM VALLEY,MUNICIPAL,M,CAMERON,N,0,0,0,0,0,0
2172,PALMER,MUNICIPAL,C,ELLIS,N,18,52,84,125,171,220
2175,PAMPA MUNICIPAL WATER SYSTEM,MUNICIPAL,A,GRAY,N,0,205,651,916,1041,1092
2176,PANHANDLE MUNICIPAL WATER SYSTEM,MUNICIPAL,A,CARSON,N,0,0,0,0,0,0
2177,PANORAMA VILLAGE,MUNICIPAL,H,MONTGOMERY,N,5,35,60,81,97,115
2178,PANTEGO,MUNICIPAL,C,TARRANT,N,0,0,0,0,0,0
2179,PARKER,MUNICIPAL,C,COLLIN,N,253,818,1708,2432,2694,2861
2180,PARKER WSC,MUNICIPAL,G,HILL,Y,0,0,0,0,0,0
2180,PARKER WSC,MUNICIPAL,G,JOHNSON,Y,0,0,0,0,0,0
2181,PARKWAY MUD,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
2184,PEARLAND,MUNICIPAL,H,BRAZORIA,Y,0,0,0,0,0,0
2184,PEARLAND,MUNICIPAL,H,FORT BEND,Y,147,285,328,359,381,393
2184,PEARLAND,MUNICIPAL,H,HARRIS,Y,0,63,103,141,170,187
2185,PEARSALL,MUNICIPAL,L,FRIO,N,250,483,649,677,709,745
2186,PECAN GROVE MUD 1,MUNICIPAL,H,FORT BEND,N,0,0,0,0,0,0
2188,PECOS,MUNICIPAL,F,REEVES,N,1326,1820,2291,2606,2951,3328
2189,PECOS COUNTY WCID 1,MUNICIPAL,F,PECOS,N,0,0,0,0,0,0
2190,PELICAN BAY,MUNICIPAL,C,TARRANT,N,0,0,0,0,143,362
2191,PENDLETON WSC,MUNICIPAL,G,BELL,N,0,0,0,0,0,0
2193,PERRYTON MUNICIPAL WATER SYSTEM,MUNICIPAL,A,OCHILTREE,N,0,0,0,48,320,575
2194,PETERSBURG MUNICIPAL WATER SYSTEM,MUNICIPAL,O,HALE,N,0,0,0,0,0,0
2196,PFLUGERVILLE,MUNICIPAL,K,TRAVIS,N,0,0,0,1438,4278,7502
2197,PHARR,MUNICIPAL,M,HIDALGO,N,1803,2310,2676,2864,3053,3244
2198,PILOT POINT,MUNICIPAL,C,DENTON,Y,188,205,688,1185,1357,1378
2198,PILOT POINT,MUNICIPAL,C,GRAYSON,Y,3,3,14,23,28,28
2202,PINEHURST,MUNICIPAL,I,ORANGE,N,0,0,0,0,0,0
2203,PINELAND,MUNICIPAL,I,SABINE,N,0,0,0,0,0,0
2205,PITTSBURG,MUNICIPAL,D,CAMP,N,0,0,0,0,0,0
2206,PLAINS,MUNICIPAL,O,YOAKUM,N,0,0,0,0,0,0
2207,PLAINVIEW,MUNICIPAL,O,HALE,N,0,0,0,0,0,0
2208,PLANO,MUNICIPAL,C,COLLIN,Y,6119,15558,25916,32691,36217,38465
2208,PLANO,MUNICIPAL,C,DENTON,Y,183,481,801,1012,1121,1189
2209,PLANTATION MUD,MUNICIPAL,H,FORT BEND,N,0,0,13,16,19,26
2211,PLEASANTON,MUNICIPAL,L,ATASCOSA,N,0,0,0,0,0,0
2214,POINT,MUNICIPAL,D,RAINS,N,0,0,0,0,0,0
2215,POINT AQUARIUS MUD,MUNICIPAL,H,MONTGOMERY,N,0,22,64,103,128,155
2217,POINT COMFORT,MUNICIPAL,L,CALHOUN,N,0,0,0,0,0,0
2218,POLONIA WSC,MUNICIPAL,K,BASTROP,Y,0,0,0,0,0,0
2218,POLONIA WSC,MUNICIPAL,L,CALDWELL,Y,0,0,0,0,0,0
2219,PONDER,MUNICIPAL,C,DENTON,N,307,536,779,1026,1298,1597
2220,NUECES COUNTY WCID 4,MUNICIPAL,N,NUECES,N,0,0,0,0,0,0
2222,PORT LAVACA,MUNICIPAL,L,CALHOUN,N,0,0,0,0,0,0
2223,PORT NECHES,MUNICIPAL,I,JEFFERSON,N,0,0,0,0,0,0
2224,PORT OCONNOR IMPROVEMENT DISTRICT,MUNICIPAL,L,CALHOUN,N,0,0,0,0,0,0
2226,PORTLAND,MUNICIPAL,N,SAN PATRICIO,N,0,0,0,0,0,0
2227,POST,MUNICIPAL,O,GARZA,N,0,0,0,0,0,0
2228,POTEET,MUNICIPAL,L,ATASCOSA,N,0,0,0,0,0,0
2229,POTH,MUNICIPAL,L,WILSON,N,0,0,0,0,0,0
2230,POTOSI WSC,MUNICIPAL,G,CALLAHAN,Y,26,27,27,28,27,28
2230,POTOSI WSC,MUNICIPAL,G,TAYLOR,Y,831,985,1122,1281,1458,1654
2231,POTTSBORO,MUNICIPAL,C,GRAYSON,N,193,278,345,402,464,515
2232,PRAIRIE VIEW,MUNICIPAL,H,WALLER,N,0,0,0,0,0,0
2233,PREMONT,MUNICIPAL,N,JIM WELLS,N,0,0,0,0,0,0
2234,PRESIDIO,MUNICIPAL,E,PRESIDIO,N,0,0,0,0,0,0
2235,PRIMERA,MUNICIPAL,M,CAMERON,N,25,185,295,379,471,522
2236,PRINCETON,MUNICIPAL,C,COLLIN,N,442,2375,4871,6662,8034,8532
2237,PRITCHETT WSC,MUNICIPAL,D,UPSHUR,Y,0,0,0,0,0,0
2237,PRITCHETT WSC,MUNICIPAL,D,WOOD,Y,0,0,0,0,0,0
2239,PROSPER,MUNICIPAL,C,COLLIN,Y,882,2583,4678,5968,6993,7428
2239,PROSPER,MUNICIPAL,C,DENTON,Y,363,1126,2023,2570,2998,3183
2240,QUANAH,MUNICIPAL,B,HARDEMAN,N,0,0,0,0,0,0
2241,QUEEN CITY,MUNICIPAL,D,CASS,N,0,0,0,0,0,0
2242,QUINLAN,MUNICIPAL,D,HUNT,N,0,0,0,0,0,0
2243,QUITMAN,MUNICIPAL,D,WOOD,N,0,0,0,0,0,0
2246,RALLS,MUNICIPAL,O,CROSBY,N,0,0,0,0,0,0
2247,RAMEY WSC,MUNICIPAL,D,WOOD,N,0,0,0,0,106,255
2249,RANGER,MUNICIPAL,G,EASTLAND,N,0,0,0,0,0,0
2250,RANKIN,MUNICIPAL,F,UPTON,N,0,0,0,0,0,0
2251,RANSOM CANYON,MUNICIPAL,O,LUBBOCK,N,0,0,0,0,0,0
2252,RAYFORD ROAD MUD,MUNICIPAL,H,MONTGOMERY,N,40,235,385,483,559,634
2253,RAYMONDVILLE,MUNICIPAL,M,WILLACY,N,0,0,0,0,0,0
2255,RED OAK,MUNICIPAL,C,ELLIS,N,135,261,436,618,837,1076
2256,RED RIVER COUNTY WSC,MUNICIPAL,D,RED RIVER,N,0,0,0,0,0,0
2257,REDWATER,MUNICIPAL,D,BOWIE,N,337,333,329,323,317,311
2258,REFUGIO,MUNICIPAL,L,REFUGIO,N,0,0,0,0,0,0
2259,RENO (LAMAR),MUNICIPAL,D,LAMAR,N,0,0,0,0,0,0
2260,RHOME,MUNICIPAL,C,WISE,N,43,153,389,719,1220,1741
2261,RICARDO WSC,MUNICIPAL,N,KLEBERG,N,0,0,0,0,0,0
2263,RICE WATER SUPPLY AND SEWER SERVICE,MUNICIPAL,C,ELLIS,Y,0,17,74,137,217,315
2263,RICE WATER SUPPLY AND SEWER SERVICE,MUNICIPAL,C,NAVARRO,Y,0,13,51,99,165,248
2264,RICHARDSON,MUNICIPAL,C,COLLIN,Y,1353,3605,5908,7453,8256,8768
2264,RICHARDSON,MUNICIPAL,C,DALLAS,Y,1166,3049,4833,6097,6755,7174
2265,RICHLAND HILLS,MUNICIPAL,C,TARRANT,N,142,278,373,520,659,802
2266,RICHLAND SUD,MUNICIPAL,F,MCCULLOCH,Y,0,0,0,0,0,0
2266,RICHLAND SUD,MUNICIPAL,K,SAN SABA,Y,0,0,0,0,0,0
2267,RICHMOND,MUNICIPAL,H,FORT BEND,N,1279,1412,1617,1807,2027,2268
2268,RICHWOOD,MUNICIPAL,H,BRAZORIA,N,20,25,27,26,25,22
2269,RIESEL,MUNICIPAL,G,MCLENNAN,N,0,0,0,0,0,0
2271,RIO GRANDE CITY,MUNICIPAL,M,STARR,N,712,980,1188,1326,1466,1608
2272,RIO HONDO,MUNICIPAL,M,CAMERON,N,0,0,0,0,0,0
2273,RIO VISTA,MUNICIPAL,G,HILL,Y,1,1,1,1,1,1
2273,RIO VISTA,MUNICIPAL,G,JOHNSON,Y,0,0,0,0,34,77
2274,RIO WSC,MUNICIPAL,M,STARR,N,193,337,433,433,431,429
2275,RISING STAR,MUNICIPAL,G,EASTLAND,N,0,0,0,0,0,0
2276,RIVER ACRES WSC,MUNICIPAL,N,NUECES,N,0,0,0,0,0,0
2277,RIVER OAKS,MUNICIPAL,C,TARRANT,N,121,209,259,316,360,393
2279,RIVER PLANTATION MUD,MUNICIPAL,H,MONTGOMERY,N,12,100,198,331,360,392
2280,RIVERSIDE SUD,MUNICIPAL,H,SAN JACINTO,Y,0,0,0,0,0,0
2280,RIVERSIDE SUD,MUNICIPAL,H,WALKER,Y,0,0,0,0,0,0
2281,ROANOKE,MUNICIPAL,C,DENTON,N,538,915,1146,1412,1638,1785
2282,ROBERT LEE,MUNICIPAL,F,COKE,N,276,294,314,344,377,414
2283,ROBERTSON COUNTY WSC,MUNICIPAL,G,ROBERTSON,N,0,0,0,0,0,0
2284,ROBINSON,MUNICIPAL,G,MCLENNAN,N,0,190,681,1238,1874,2598
2286,ROBY,MUNICIPAL,G,FISHER,N,0,0,0,0,0,0
2287,ROCKDALE,MUNICIPAL,G,MILAM,N,0,0,0,0,5,17
2288,ROCKPORT,MUNICIPAL,N,ARANSAS,N,0,0,0,0,0,0
2289,ROCKSPRINGS,MUNICIPAL,J,EDWARDS,N,66,53,42,36,30,23
2290,ROGERS,MUNICIPAL,G,BELL,N,0,0,0,0,0,0
2292,ROLLINGWOOD,MUNICIPAL,K,TRAVIS,N,0,405,410,417,426,434
2294,ROMAN FOREST CONSOLIDATED MUD,MUNICIPAL,H,MONTGOMERY,N,8,58,116,183,225,246
2296,ROSCOE,MUNICIPAL,G,NOLAN,N,107,99,92,87,84,83
2298,ROSEBUD,MUNICIPAL,G,FALLS,N,0,0,0,0,0,0
2299,ROSENBERG,MUNICIPAL,H,FORT BEND,N,1494,2273,3000,3494,3848,4162
2300,ROTAN,MUNICIPAL,G,FISHER,N,4,23,50,69,83,94
2302,ROWLETT,MUNICIPAL,C,DALLAS,Y,851,2266,3957,5117,5892,6258
2302,ROWLETT,MUNICIPAL,C,ROCKWALL,Y,153,399,726,960,1123,1193
2304,ROYSE CITY,MUNICIPAL,C,COLLIN,Y,109,510,1112,1503,1871,1988
2304,ROYSE CITY,MUNICIPAL,C,ROCKWALL,Y,351,1743,3407,4514,5555,5790
2304,ROYSE CITY,MUNICIPAL,D,HUNT,Y,54,193,370,546,708,861
2306,RUNAWAY BAY,MUNICIPAL,C,WISE,N,93,199,299,445,618,826
2307,RUNGE,MUNICIPAL,L,KARNES,N,0,0,0,0,0,7
2308,RUSK,MUNICIPAL,I,CHEROKEE,N,0,0,0,0,0,0
2309,RUSK RURAL WSC,MUNICIPAL,I,CHEROKEE,N,0,0,0,0,0,0
2310,SABINAL,MUNICIPAL,L,UVALDE,N,0,0,0,0,0,0
2311,SACHSE,MUNICIPAL,C,COLLIN,Y,150,405,697,893,1017,1080
2311,SACHSE,MUNICIPAL,C,DALLAS,Y,306,829,1418,1813,2064,2192
2312,SAGINAW,MUNICIPAL,C,TARRANT,N,545,1044,1290,1574,1800,1963
2315,SALADO WSC,MUNICIPAL,G,BELL,N,0,0,150,523,942,1413
2316,SAN AUGUSTINE,MUNICIPAL,I,SAN AUGUSTINE,N,0,0,0,0,0,0
2317,SAN BENITO,MUNICIPAL,M,CAMERON,N,0,0,0,0,0,0
2318,SAN DIEGO MUD 1,MUNICIPAL,N,DUVAL,Y,0,0,0,0,0,0
2318,SAN DIEGO MUD 1,MUNICIPAL,N,JIM WELLS,Y,102,106,111,116,123,131
2322,SAN JUAN,MUNICIPAL,M,HIDALGO,N,0,0,0,0,0,0
2323,SAN LEON MUD,MUNICIPAL,H,GALVESTON,N,0,0,0,0,0,0
2324,SAN MARCOS,MUNICIPAL,L,CALDWELL,Y,90,94,93,93,93,93
2324,SAN MARCOS,MUNICIPAL,L,HAYS,Y,0,3466,8335,11930,14073,15695
2326,SAN SABA,MUNICIPAL,K,SAN SABA,N,0,0,0,0,0,0
2327,TERRELL COUNTY WCID 1,MUNICIPAL,E,TERRELL,N,0,0,0,0,0,0
2328,SANGER,MUNICIPAL,C,DENTON,N,0,298,664,1091,1637,2335
2330,SANTA ANNA,MUNICIPAL,F,COLEMAN,N,0,0,0,0,0,0
2332,GALVESTON COUNTY WCID 8,MUNICIPAL,H,GALVESTON,N,0,0,0,0,0,0
2333,SANTA ROSA,MUNICIPAL,M,CAMERON,N,0,0,0,0,0,0
2334,SARDIS LONE ELM WSC,MUNICIPAL,C,ELLIS,N,0,2097,3753,4390,4602,4767
2336,SCHERTZ,MUNICIPAL,L,BEXAR,Y,0,323,772,1216,1733,2335
2336,SCHERTZ,MUNICIPAL,L,COMAL,Y,0,47,121,216,339,492
2336,SCHERTZ,MUNICIPAL,L,GUADALUPE,Y,0,1156,2458,3746,5200,6849
2337,SCHULENBURG,MUNICIPAL,K,FAYETTE,N,0,0,0,0,0,0
2338,SEABROOK,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
2339,SEADRIFT,MUNICIPAL,L,CALHOUN,N,0,0,0,0,0,0
2340,SEAGRAVES,MUNICIPAL,O,GAINES,N,0,0,0,0,0,0
2341,SEALY,MUNICIPAL,H,AUSTIN,N,0,0,0,0,0,0
2342,SEBASTIAN MUD,MUNICIPAL,M,WILLACY,N,0,0,0,0,0,0
2343,SELMA,MUNICIPAL,L,BEXAR,Y,534,949,1356,1717,2134,2617
2343,SELMA,MUNICIPAL,L,COMAL,Y,35,81,148,237,350,486
2343,SELMA,MUNICIPAL,L,GUADALUPE,Y,294,388,454,500,540,577
2344,SEMINOLE,MUNICIPAL,O,GAINES,N,539,694,840,933,1043,1168
2346,SEYMOUR,MUNICIPAL,B,BAYLOR,N,0,0,0,0,0,0
2347,SHADY HOLLOW MUD,MUNICIPAL,K,TRAVIS,N,0,595,607,621,637,654
2349,SHALLOWATER,MUNICIPAL,O,LUBBOCK,N,0,0,0,3,333,418
2350,SHAMROCK MUNICIPAL WATER SYSTEM,MUNICIPAL,A,WHEELER,N,0,0,0,0,45,127
2351,SHARON WSC,MUNICIPAL,D,CAMP,Y,0,0,0,0,0,0
2351,SHARON WSC,MUNICIPAL,D,UPSHUR,Y,0,0,0,0,0,0
2351,SHARON WSC,MUNICIPAL,D,WOOD,Y,0,0,0,0,0,0
2352,SHAVANO PARK,MUNICIPAL,L,BEXAR,N,48,121,186,245,312,389
2353,SHENANDOAH,MUNICIPAL,H,MONTGOMERY,N,77,520,848,1075,1205,1321
2354,SHEPHERD,MUNICIPAL,H,SAN JACINTO,N,0,0,0,0,0,0
2355,SHERMAN,MUNICIPAL,C,GRAYSON,N,1724,3585,4157,4678,5273,5899
2356,SHINER,MUNICIPAL,P,LAVACA,N,0,0,0,0,0,0
2357,SHOREACRES,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
2359,HUDSPETH COUNTY WCID 1,MUNICIPAL,E,HUDSPETH,N,0,0,0,0,0,0
2360,SILSBEE,MUNICIPAL,I,HARDIN,N,0,0,0,0,0,0
2361,SILVERTON,MUNICIPAL,O,BRISCOE,N,0,0,0,0,0,0
2363,SINTON,MUNICIPAL,N,SAN PATRICIO,N,0,0,0,0,0,0
2365,SLATON,MUNICIPAL,O,LUBBOCK,N,295,393,450,487,485,478
2367,SMITHVILLE,MUNICIPAL,K,BASTROP,N,0,0,0,0,0,0
2369,SNOOK,MUNICIPAL,G,BURLESON,N,0,0,0,0,0,0
2370,SNYDER,MUNICIPAL,F,SCURRY,N,0,127,331,497,609,716
2373,SOMERVILLE,MUNICIPAL,G,BURLESON,N,0,0,0,0,0,0
2374,SONORA,MUNICIPAL,F,SUTTON,N,0,0,0,0,0,0
2375,SOUR LAKE,MUNICIPAL,I,HARDIN,N,0,0,0,0,0,0
2376,SOUTH GRAYSON SUD,MUNICIPAL,C,COLLIN,Y,30,60,98,138,185,241
2376,SOUTH GRAYSON SUD,MUNICIPAL,C,GRAYSON,Y,94,162,224,280,339,400
2377,SOUTH HOUSTON,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
2378,SOUTH NEWTON WSC,MUNICIPAL,I,NEWTON,Y,0,0,0,0,0,0
2378,SOUTH NEWTON WSC,MUNICIPAL,I,ORANGE,Y,0,0,0,0,0,0
2380,SOUTH TAWAKONI WSC,MUNICIPAL,D,VAN ZANDT,N,0,0,0,0,0,0
2381,SOUTHERN MONTGOMERY COUNTY MUD,MUNICIPAL,H,MONTGOMERY,N,17,103,165,203,241,274
2382,SOUTHERN UTILITIES,MUNICIPAL,D,SMITH,Y,0,0,0,0,68,223
2382,SOUTHERN UTILITIES,MUNICIPAL,I,CHEROKEE,Y,0,0,0,0,0,0
2382,SOUTHERN UTILITIES,MUNICIPAL,I,RUSK,Y,0,0,0,0,0,0
2382,SOUTHERN UTILITIES,MUNICIPAL,I,SMITH,Y,0,0,0,0,0,178
2383,SOUTHLAKE,MUNICIPAL,C,DENTON,Y,39,64,70,75,73,66
2383,SOUTHLAKE,MUNICIPAL,C,TARRANT,Y,1974,3876,5079,6510,7775,8890
2384,SOUTHMAYD,MUNICIPAL,C,GRAYSON,N,0,0,0,0,0,0
2385,SOUTHSIDE PLACE,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
2386,SOUTHWEST FANNIN COUNTY SUD,MUNICIPAL,C,FANNIN,Y,0,106,184,258,333,412
2386,SOUTHWEST FANNIN COUNTY SUD,MUNICIPAL,C,GRAYSON,Y,0,23,41,58,78,97
2387,SOUTHWEST MILAM WSC,MUNICIPAL,G,BURLESON,Y,0,0,0,0,0,0
2387,SOUTHWEST MILAM WSC,MUNICIPAL,G,LEE,Y,0,0,0,0,0,0
2387,SOUTHWEST MILAM WSC,MUNICIPAL,G,MILAM,Y,0,0,0,0,0,0
2387,SOUTHWEST MILAM WSC,MUNICIPAL,G,WILLIAMSON,Y,0,0,0,0,0,0
2389,SPEARMAN MUNICIPAL WATER SYSTEM,MUNICIPAL,A,HANSFORD,N,0,0,0,0,0,0
2390,SPLENDORA,MUNICIPAL,H,LIBERTY,Y,27,81,137,199,248,290
2390,SPLENDORA,MUNICIPAL,H,MONTGOMERY,Y,160,483,898,1375,1757,1800
2391,SPRING CREEK UD,MUNICIPAL,H,MONTGOMERY,N,41,241,392,495,566,634
2392,SPRING VALLEY,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
2393,SPRINGTOWN,MUNICIPAL,C,PARKER,N,146,340,615,1044,1427,1717
2394,SPUR,MUNICIPAL,O,DICKENS,N,0,0,0,0,0,0
2398,STAMFORD,MUNICIPAL,G,JONES,N,0,0,0,0,0,0
2399,STANLEY LAKE MUD,MUNICIPAL,H,MONTGOMERY,N,10,61,104,138,163,192
2400,STANTON,MUNICIPAL,F,MARTIN,N,51,122,219,311,403,504
2401,"STEAM-ELECTRIC POWER, ANDERSON",STEAM ELECTRIC POWER,I,ANDERSON,N,2296,2296,2296,2296,2296,2296
2402,"STEAM-ELECTRIC POWER, ATASCOSA",STEAM ELECTRIC POWER,L,ATASCOSA,N,0,0,0,0,0,0
2403,"STEAM-ELECTRIC POWER, BASTROP",STEAM ELECTRIC POWER,K,BASTROP,N,0,0,0,0,0,0
2404,"STEAM-ELECTRIC POWER, BELL",STEAM ELECTRIC POWER,G,BELL,N,0,0,0,0,0,0
2405,"STEAM-ELECTRIC POWER, BEXAR",STEAM ELECTRIC POWER,L,BEXAR,N,0,0,0,0,0,0
2406,"STEAM-ELECTRIC POWER, BOSQUE",STEAM ELECTRIC POWER,G,BOSQUE,N,0,0,0,0,0,0
2407,"STEAM-ELECTRIC POWER, BRAZOS",STEAM ELECTRIC POWER,G,BRAZOS,N,285,269,269,269,269,269
2409,"STEAM-ELECTRIC POWER, CAMERON",STEAM ELECTRIC POWER,M,CAMERON,N,0,0,0,0,0,0
2410,"STEAM-ELECTRIC POWER, CHAMBERS",STEAM ELECTRIC POWER,H,CHAMBERS,N,0,0,0,0,0,0
2411,"STEAM-ELECTRIC POWER, CHEROKEE",STEAM ELECTRIC POWER,I,CHEROKEE,N,0,0,0,0,0,0
2413,"STEAM-ELECTRIC POWER, COLLIN",STEAM ELECTRIC POWER,C,COLLIN,N,0,0,0,0,0,0
2415,"STEAM-ELECTRIC POWER, DALLAS",STEAM ELECTRIC POWER,C,DALLAS,N,0,0,0,0,0,0
2416,"STEAM-ELECTRIC POWER, DENTON",STEAM ELECTRIC POWER,C,DENTON,N,0,0,0,0,0,0
2417,"STEAM-ELECTRIC POWER, ECTOR",STEAM ELECTRIC POWER,F,ECTOR,N,139,269,420,625,756,879
2418,"STEAM-ELECTRIC POWER, ELLIS",STEAM ELECTRIC POWER,C,ELLIS,N,0,0,0,0,0,0
2419,"STEAM-ELECTRIC POWER, EL PASO",STEAM ELECTRIC POWER,E,EL PASO,N,1680,1680,1680,1680,1680,1680
2421,"STEAM-ELECTRIC POWER, FAYETTE",STEAM ELECTRIC POWER,K,FAYETTE,N,0,0,0,0,0,0
2422,"STEAM-ELECTRIC POWER, FORT BEND",STEAM ELECTRIC POWER,H,FORT BEND,N,0,0,0,0,0,0
2423,"STEAM-ELECTRIC POWER, FREESTONE",STEAM ELECTRIC POWER,C,FREESTONE,N,0,2982,3575,4196,4715,5162
2424,"STEAM-ELECTRIC POWER, FRIO",STEAM ELECTRIC POWER,L,FRIO,N,0,0,0,0,0,0
2426,"STEAM-ELECTRIC POWER, GOLIAD",STEAM ELECTRIC POWER,L,GOLIAD,N,0,0,0,0,0,0
2427,"STEAM-ELECTRIC POWER, GREGG",STEAM ELECTRIC POWER,D,GREGG,N,0,0,0,0,0,0
2428,"STEAM-ELECTRIC POWER, GRIMES",STEAM ELECTRIC POWER,G,GRIMES,N,0,0,0,0,0,0
2429,"STEAM-ELECTRIC POWER, GUADALUPE",STEAM ELECTRIC POWER,L,GUADALUPE,N,0,0,0,0,0,0
2431,"STEAM-ELECTRIC POWER, HARRIS",STEAM ELECTRIC POWER,H,HARRIS,N,14835,14835,14835,14835,14835,14835
2432,"STEAM-ELECTRIC POWER, HARRISON",STEAM ELECTRIC POWER,D,HARRISON,N,0,0,0,0,0,0
2434,"STEAM-ELECTRIC POWER, HAYS",STEAM ELECTRIC POWER,L,HAYS,N,0,0,0,0,0,0
2435,"STEAM-ELECTRIC POWER, HENDERSON",STEAM ELECTRIC POWER,C,HENDERSON,Y,0,0,0,0,0,0
2435,"STEAM-ELECTRIC POWER, HENDERSON",STEAM ELECTRIC POWER,I,HENDERSON,Y,2061,2061,2061,2061,2061,2061
2436,"STEAM-ELECTRIC POWER, HIDALGO",STEAM ELECTRIC POWER,M,HIDALGO,N,0,0,0,0,0,0
2437,"STEAM-ELECTRIC POWER, HOOD",STEAM ELECTRIC POWER,G,HOOD,N,0,0,0,0,0,0
2438,"STEAM-ELECTRIC POWER, HUNT",STEAM ELECTRIC POWER,D,HUNT,N,0,0,0,0,0,0
2439,"STEAM-ELECTRIC POWER, JACK",STEAM ELECTRIC POWER,C,JACK,N,517,906,1111,1345,1524,1662
2441,"STEAM-ELECTRIC POWER, JOHNSON",STEAM ELECTRIC POWER,G,JOHNSON,N,571,571,571,571,571,571
2443,"STEAM-ELECTRIC POWER, KAUFMAN",STEAM ELECTRIC POWER,C,KAUFMAN,N,98,247,374,458,506,539
2444,"STEAM-ELECTRIC POWER, LAMAR",STEAM ELECTRIC POWER,D,LAMAR,N,0,0,0,0,0,0
2445,"STEAM-ELECTRIC POWER, LAMB",STEAM ELECTRIC POWER,O,LAMB,N,0,0,0,0,0,0
2447,"STEAM-ELECTRIC POWER, LIMESTONE",STEAM ELECTRIC POWER,G,LIMESTONE,N,3054,3171,3287,3403,3517,3648
2448,"STEAM-ELECTRIC POWER, LLANO",STEAM ELECTRIC POWER,K,LLANO,N,0,0,0,0,0,0
2449,"STEAM-ELECTRIC POWER, LUBBOCK",STEAM ELECTRIC POWER,O,LUBBOCK,N,0,0,0,0,0,0
2450,"STEAM-ELECTRIC POWER, MCLENNAN",STEAM ELECTRIC POWER,G,MCLENNAN,N,0,0,0,0,0,0
2451,"STEAM-ELECTRIC POWER, MARION",STEAM ELECTRIC POWER,D,MARION,N,0,0,0,0,0,0
2452,"STEAM-ELECTRIC POWER, MATAGORDA",STEAM ELECTRIC POWER,K,MATAGORDA,N,0,0,0,0,0,0
2454,"STEAM-ELECTRIC POWER, MITCHELL",STEAM ELECTRIC POWER,F,MITCHELL,N,6725,6725,6725,6725,6725,6725
2455,"STEAM-ELECTRIC POWER, MONTGOMERY",STEAM ELECTRIC POWER,H,MONTGOMERY,N,315,501,631,711,758,801
2457,"STEAM-ELECTRIC POWER, MORRIS",STEAM ELECTRIC POWER,D,MORRIS,N,0,0,0,0,0,0
2459,"STEAM-ELECTRIC POWER, NEWTON",STEAM ELECTRIC POWER,I,NEWTON,N,0,0,0,0,0,0
2461,"STEAM-ELECTRIC POWER, NUECES",STEAM ELECTRIC POWER,N,NUECES,N,0,0,0,0,0,0
2462,"STEAM-ELECTRIC POWER, ORANGE",STEAM ELECTRIC POWER,I,ORANGE,N,0,0,0,0,0,0
2463,"STEAM-ELECTRIC POWER, PALO PINTO",STEAM ELECTRIC POWER,G,PALO PINTO,N,0,0,0,0,0,0
2465,"STEAM-ELECTRIC POWER, POTTER",STEAM ELECTRIC POWER,A,POTTER,N,0,0,0,0,0,0
2467,"STEAM-ELECTRIC POWER, ROBERTSON",STEAM ELECTRIC POWER,G,ROBERTSON,N,7967,8194,8421,8647,8874,9101
2468,"STEAM-ELECTRIC POWER, RUSK",STEAM ELECTRIC POWER,I,RUSK,N,0,0,0,0,0,0
2469,"STEAM-ELECTRIC POWER, SOMERVELL",STEAM ELECTRIC POWER,G,SOMERVELL,N,14376,14762,15148,15534,15920,16238
2470,"STEAM-ELECTRIC POWER, TARRANT",STEAM ELECTRIC POWER,C,TARRANT,N,10,761,933,1131,1281,1396
2472,"STEAM-ELECTRIC POWER, TITUS",STEAM ELECTRIC POWER,D,TITUS,N,0,1198,2458,3143,4433,5693
2474,"STEAM-ELECTRIC POWER, TRAVIS",STEAM ELECTRIC POWER,K,TRAVIS,N,0,0,0,0,0,0
2475,"STEAM-ELECTRIC POWER, VICTORIA",STEAM ELECTRIC POWER,L,VICTORIA,N,666,666,666,666,666,666
2476,"STEAM-ELECTRIC POWER, WARD",STEAM ELECTRIC POWER,F,WARD,N,0,0,0,0,0,0
2477,"STEAM-ELECTRIC POWER, WEBB",STEAM ELECTRIC POWER,M,WEBB,N,0,0,0,0,0,0
2478,"STEAM-ELECTRIC POWER, WHARTON",STEAM ELECTRIC POWER,K,WHARTON,Y,0,0,0,0,0,0
2478,"STEAM-ELECTRIC POWER, WHARTON",STEAM ELECTRIC POWER,P,WHARTON,Y,0,0,0,0,0,0
