EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,D2030,D2040,D2050,D2060,D2070,D2080
2136,NORTH HOPKINS WSC,MUNICIPAL,D,HOPKINS,N,1152,1192,1218,1246,1275,1304
2140,NORTHLAKE,MUNICIPAL,C,DENTON,N,5222,5783,7177,8431,9701,10645
2144,ODONNELL,MUNICIPAL,O,DAWSON,Y,13,12,12,12,12,11
2144,ODONNELL,MUNICIPAL,O,LYNN,Y,76,74,73,71,68,65
2146,OAK HILLS WSC,MUNICIPAL,L,BEXAR,Y,7,9,12,17,24,33
2146,OAK HILLS WSC,MUNICIPAL,L,WILSON,Y,977,1122,1295,1494,1723,1988
2149,OAK RIDGE NORTH,MUNICIPAL,H,MONTGOMERY,N,553,652,691,773,767,767
2151,ODEM,MUNICIPAL,N,SAN PATRICIO,N,432,423,421,426,431,437
2153,OLMITO WSC,MUNICIPAL,M,CAMERON,N,1326,1358,1377,1389,1402,1417
2155,OLNEY,MUNICIPAL,B,YOUNG,N,434,429,426,421,421,421
2156,OLTON,MUNICIPAL,O,LAMB,N,387,372,361,353,349,352
2157,OMAHA,MUNICIPAL,D,MORRIS,N,155,151,147,144,141,138
2158,ONALASKA WSC,MUNICIPAL,H,POLK,N,359,388,403,420,438,458
2160,ORANGE,MUNICIPAL,I,ORANGE,N,3522,3582,3598,3561,3525,3489
2161,ORANGE GROVE,MUNICIPAL,N,JIM WELLS,N,364,354,347,341,337,336
2163,ORE CITY,MUNICIPAL,D,MARION,Y,15,19,25,29,33,37
2163,ORE CITY,MUNICIPAL,D,UPSHUR,Y,192,193,192,189,187,184
2164,OVERTON,MUNICIPAL,D,SMITH,Y,30,32,34,35,36,37
2164,OVERTON,MUNICIPAL,I,RUSK,Y,446,432,411,387,364,341
2164,OVERTON,MUNICIPAL,I,SMITH,Y,7,7,8,8,8,8
2165,OVILLA,MUNICIPAL,C,DALLAS,Y,109,118,128,139,151,165
2165,OVILLA,MUNICIPAL,C,ELLIS,Y,1169,1484,1828,2177,2561,2983
2166,OYSTER CREEK,MUNICIPAL,H,BRAZORIA,N,262,261,259,250,239,227
2167,PADUCAH,MUNICIPAL,B,COTTLE,N,245,229,217,210,204,199
2168,PALACIOS,MUNICIPAL,K,MATAGORDA,N,486,468,449,427,402,373
2169,PALESTINE,MUNICIPAL,I,ANDERSON,N,5717,5699,5629,5561,5494,5425
2170,PALM VALLEY,MUNICIPAL,M,CAMERON,N,236,241,243,242,241,240
2172,PALMER,MUNICIPAL,C,ELLIS,N,276,329,389,449,515,588
2175,PAMPA MUNICIPAL WATER SYSTEM,MUNICIPAL,A,GRAY,N,3207,3114,3054,3010,2989,2994
2176,PANHANDLE MUNICIPAL WATER SYSTEM,MUNICIPAL,A,CARSON,N,503,503,509,511,517,527
2177,PANORAMA VILLAGE,MUNICIPAL,H,MONTGOMERY,N,666,693,711,729,748,768
2178,PANTEGO,MUNICIPAL,C,TARRANT,N,673,671,671,671,671,671
2179,PARKER,MUNICIPAL,C,COLLIN,N,2913,3714,5126,5958,5958,5958
2180,PARKER WSC,MUNICIPAL,G,HILL,Y,41,42,43,44,45,46
2180,PARKER WSC,MUNICIPAL,G,JOHNSON,Y,267,263,259,254,248,241
2181,PARKWAY MUD,MUNICIPAL,H,HARRIS,N,537,544,545,545,541,541
2184,PEARLAND,MUNICIPAL,H,BRAZORIA,Y,19077,21111,21987,22874,23531,23907
2184,PEARLAND,MUNICIPAL,H,FORT BEND,Y,907,1167,1202,1202,1202,1202
2184,PEARLAND,MUNICIPAL,H,HARRIS,Y,1361,1397,1414,1430,1451,1474
2185,PEARSALL,MUNICIPAL,L,FRIO,N,1660,1893,2059,2087,2119,2155
2186,PECAN GROVE MUD 1,MUNICIPAL,H,FORT BEND,N,2748,2978,3122,3178,3207,3248
2188,PECOS,MUNICIPAL,F,REEVES,N,3843,4317,4766,5063,5387,5742
2189,PECOS COUNTY WCID 1,MUNICIPAL,F,PECOS,N,585,655,693,651,601,540
2190,PELICAN BAY,MUNICIPAL,C,TARRANT,N,199,267,358,479,643,862
2191,PENDLETON WSC,MUNICIPAL,G,BELL,N,412,443,467,481,498,517
2193,PERRYTON MUNICIPAL WATER SYSTEM,MUNICIPAL,A,OCHILTREE,N,2452,2572,2653,2728,2804,2879
2194,PETERSBURG MUNICIPAL WATER SYSTEM,MUNICIPAL,O,HALE,N,234,228,218,207,196,183
2196,PFLUGERVILLE,MUNICIPAL,K,TRAVIS,N,11645,14526,17060,19560,22400,25624
2197,PHARR,MUNICIPAL,M,HIDALGO,N,9135,9698,10105,10313,10523,10736
2198,PILOT POINT,MUNICIPAL,C,DENTON,Y,827,1065,1834,2632,2839,2839
2198,PILOT POINT,MUNICIPAL,C,GRAYSON,Y,17,20,37,52,58,58
2202,PINEHURST,MUNICIPAL,I,ORANGE,N,346,352,353,350,346,342
2203,PINELAND,MUNICIPAL,I,SABINE,N,169,153,140,132,124,115
2205,PITTSBURG,MUNICIPAL,D,CAMP,N,841,848,850,857,864,872
2206,PLAINS,MUNICIPAL,O,YOAKUM,N,340,360,376,375,371,366
2207,PLAINVIEW,MUNICIPAL,O,HALE,N,4075,4060,4060,4060,3877,3687
2208,PLANO,MUNICIPAL,C,COLLIN,Y,70410,70627,77776,80110,80110,80110
2208,PLANO,MUNICIPAL,C,DENTON,Y,2106,2184,2405,2478,2478,2478
2209,PLANTATION MUD,MUNICIPAL,H,FORT BEND,N,395,405,426,431,437,448
2211,PLEASANTON,MUNICIPAL,L,ATASCOSA,N,2660,2889,3147,3427,3732,4065
2214,POINT,MUNICIPAL,D,RAINS,N,229,233,239,240,241,241
2215,POINT AQUARIUS MUD,MUNICIPAL,H,MONTGOMERY,N,545,666,763,829,861,895
2217,POINT COMFORT,MUNICIPAL,L,CALHOUN,N,55,52,49,47,43,40
2218,POLONIA WSC,MUNICIPAL,K,BASTROP,Y,23,23,23,23,24,24
2218,POLONIA WSC,MUNICIPAL,L,CALDWELL,Y,1035,1220,1445,1711,2026,2399
2219,PONDER,MUNICIPAL,C,DENTON,N,692,921,1164,1411,1683,1982
2220,NUECES COUNTY WCID 4,MUNICIPAL,N,NUECES,N,1370,1391,1392,1384,1374,1365
2222,PORT LAVACA,MUNICIPAL,L,CALHOUN,N,1569,1500,1424,1347,1266,1180
2223,PORT NECHES,MUNICIPAL,I,JEFFERSON,N,1558,1564,1560,1541,1522,1504
2224,PORT OCONNOR IMPROVEMENT DISTRICT,MUNICIPAL,L,CALHOUN,N,61,58,54,51,48,44
2226,PORTLAND,MUNICIPAL,N,SAN PATRICIO,N,3555,3837,4155,4500,4873,5277
2227,POST,MUNICIPAL,O,GARZA,N,576,556,532,500,466,431
2228,POTEET,MUNICIPAL,L,ATASCOSA,N,326,291,266,273,279,285
2229,POTH,MUNICIPAL,L,WILSON,N,241,237,234,231,228,225
2230,POTOSI WSC,MUNICIPAL,G,CALLAHAN,Y,35,35,34,34,33,33
2230,POTOSI WSC,MUNICIPAL,G,TAYLOR,Y,1129,1284,1422,1582,1759,1956
2231,POTTSBORO,MUNICIPAL,C,GRAYSON,N,596,647,692,732,775,823
2232,PRAIRIE VIEW,MUNICIPAL,H,WALLER,N,888,1083,1172,1280,1408,1502
2233,PREMONT,MUNICIPAL,N,JIM WELLS,N,554,541,532,524,521,522
2234,PRESIDIO,MUNICIPAL,E,PRESIDIO,N,640,556,500,451,402,352
2235,PRIMERA,MUNICIPAL,M,CAMERON,N,570,730,840,924,1016,1067
2236,PRINCETON,MUNICIPAL,C,COLLIN,N,5085,10783,14621,16324,17769,17769
2237,PRITCHETT WSC,MUNICIPAL,D,UPSHUR,Y,878,882,878,866,853,840
2237,PRITCHETT WSC,MUNICIPAL,D,WOOD,Y,6,7,7,7,7,7
2239,PROSPER,MUNICIPAL,C,COLLIN,Y,10137,11731,14041,14623,15470,15470
2239,PROSPER,MUNICIPAL,C,DENTON,Y,4192,5108,6071,6298,6630,6630
2240,QUANAH,MUNICIPAL,B,HARDEMAN,N,283,266,251,238,227,215
2241,QUEEN CITY,MUNICIPAL,D,CASS,N,240,230,223,218,214,213
2242,QUINLAN,MUNICIPAL,D,HUNT,N,240,258,276,292,307,322
2243,QUITMAN,MUNICIPAL,D,WOOD,N,345,344,344,335,328,320
2246,RALLS,MUNICIPAL,O,CROSBY,N,222,206,188,170,152,133
2247,RAMEY WSC,MUNICIPAL,D,WOOD,N,581,664,763,876,1006,1155
2249,RANGER,MUNICIPAL,G,EASTLAND,N,410,385,366,352,341,335
2250,RANKIN,MUNICIPAL,F,UPTON,N,260,269,277,288,300,314
2251,RANSOM CANYON,MUNICIPAL,O,LUBBOCK,N,296,316,337,363,391,421
2252,RAYFORD ROAD MUD,MUNICIPAL,H,MONTGOMERY,N,1745,1782,1829,1860,1915,1972
2253,RAYMONDVILLE,MUNICIPAL,M,WILLACY,N,796,773,757,746,740,743
2255,RED OAK,MUNICIPAL,C,ELLIS,N,1753,2177,2645,3119,3640,4213
2256,RED RIVER COUNTY WSC,MUNICIPAL,D,RED RIVER,N,503,474,455,444,441,449
2257,REDWATER,MUNICIPAL,D,BOWIE,N,403,399,395,389,383,377
2258,REFUGIO,MUNICIPAL,L,REFUGIO,N,474,467,465,468,481,510
2259,RENO (LAMAR),MUNICIPAL,D,LAMAR,N,402,401,399,397,396,394
2260,RHOME,MUNICIPAL,C,WISE,N,385,495,731,1061,1562,2083
2261,RICARDO WSC,MUNICIPAL,N,KLEBERG,N,385,394,408,428,447,467
2263,RICE WATER SUPPLY AND SEWER SERVICE,MUNICIPAL,C,ELLIS,Y,647,773,913,1054,1209,1379
2263,RICE WATER SUPPLY AND SEWER SERVICE,MUNICIPAL,C,NAVARRO,Y,459,543,646,767,912,1084
2264,RICHARDSON,MUNICIPAL,C,COLLIN,Y,15573,16366,17729,18261,18261,18261
2264,RICHARDSON,MUNICIPAL,C,DALLAS,Y,13410,13844,14505,14941,14941,14941
2265,RICHLAND HILLS,MUNICIPAL,C,TARRANT,N,1273,1400,1509,1701,1873,2063
2266,RICHLAND SUD,MUNICIPAL,F,MCCULLOCH,Y,314,296,282,272,265,264
2266,RICHLAND SUD,MUNICIPAL,K,SAN SABA,Y,343,322,308,296,292,297
2267,RICHMOND,MUNICIPAL,H,FORT BEND,N,2886,3108,3265,3296,3397,3551
2268,RICHWOOD,MUNICIPAL,H,BRAZORIA,N,457,445,440,428,415,397
2269,RIESEL,MUNICIPAL,G,MCLENNAN,N,156,165,175,186,196,207
2271,RIO GRANDE CITY,MUNICIPAL,M,STARR,N,4200,4468,4676,4814,4954,5096
2272,RIO HONDO,MUNICIPAL,M,CAMERON,N,118,120,121,121,120,120
2273,RIO VISTA,MUNICIPAL,G,HILL,Y,1,1,1,1,1,1
2273,RIO VISTA,MUNICIPAL,G,JOHNSON,Y,184,209,238,271,309,352
2274,RIO WSC,MUNICIPAL,M,STARR,N,809,953,1049,1049,1047,1045
2275,RISING STAR,MUNICIPAL,G,EASTLAND,N,130,122,116,111,108,106
2276,RIVER ACRES WSC,MUNICIPAL,N,NUECES,N,315,319,320,318,316,313
2277,RIVER OAKS,MUNICIPAL,C,TARRANT,N,882,874,880,885,891,891
2279,RIVER PLANTATION MUD,MUNICIPAL,H,MONTGOMERY,N,627,799,932,1169,1151,1152
2280,RIVERSIDE SUD,MUNICIPAL,H,SAN JACINTO,Y,46,46,45,43,42,41
2280,RIVERSIDE SUD,MUNICIPAL,H,WALKER,Y,462,488,532,580,634,693
2281,ROANOKE,MUNICIPAL,C,DENTON,N,3915,3810,3892,3957,4052,4052
2282,ROBERT LEE,MUNICIPAL,F,COKE,N,276,294,314,344,377,414
2283,ROBERTSON COUNTY WSC,MUNICIPAL,G,ROBERTSON,N,522,508,501,495,493,497
2284,ROBINSON,MUNICIPAL,G,MCLENNAN,N,2970,3380,3857,4401,5023,5733
2286,ROBY,MUNICIPAL,G,FISHER,N,121,116,112,111,109,107
2287,ROCKDALE,MUNICIPAL,G,MILAM,N,1609,1616,1627,1639,1650,1662
2288,ROCKPORT,MUNICIPAL,N,ARANSAS,N,3266,3240,3162,3094,3027,2962
2289,ROCKSPRINGS,MUNICIPAL,J,EDWARDS,N,175,140,112,95,79,62
2290,ROGERS,MUNICIPAL,G,BELL,N,164,158,154,149,143,137
2292,ROLLINGWOOD,MUNICIPAL,K,TRAVIS,N,401,405,410,417,426,434
2294,ROMAN FOREST CONSOLIDATED MUD,MUNICIPAL,H,MONTGOMERY,N,222,300,381,492,544,546
2296,ROSCOE,MUNICIPAL,G,NOLAN,N,222,214,207,202,199,198
2298,ROSEBUD,MUNICIPAL,G,FALLS,N,146,135,126,116,109,104
2299,ROSENBERG,MUNICIPAL,H,FORT BEND,N,6021,7429,8689,9568,10221,10802
2300,ROTAN,MUNICIPAL,G,FISHER,N,258,248,241,238,234,230
2302,ROWLETT,MUNICIPAL,C,DALLAS,Y,9781,10287,11872,12539,13034,13034
2302,ROWLETT,MUNICIPAL,C,ROCKWALL,Y,1769,1811,2181,2354,2483,2483
2304,ROYSE CITY,MUNICIPAL,C,COLLIN,Y,1257,2311,3337,3683,4138,4138
2304,ROYSE CITY,MUNICIPAL,C,ROCKWALL,Y,4035,7912,10223,11063,12289,12060
2304,ROYSE CITY,MUNICIPAL,D,HUNT,Y,619,881,1111,1337,1565,1795
2306,RUNAWAY BAY,MUNICIPAL,C,WISE,N,676,829,1016,1247,1529,1876
2307,RUNGE,MUNICIPAL,L,KARNES,N,175,184,194,205,218,232
2308,RUSK,MUNICIPAL,I,CHEROKEE,N,855,856,858,859,863,868
2309,RUSK RURAL WSC,MUNICIPAL,I,CHEROKEE,N,331,326,321,315,310,304
2310,SABINAL,MUNICIPAL,L,UVALDE,N,304,296,286,275,262,248
2311,SACHSE,MUNICIPAL,C,COLLIN,Y,1734,1840,2090,2185,2249,2249
2311,SACHSE,MUNICIPAL,C,DALLAS,Y,3516,3759,4258,4445,4566,4566
2312,SAGINAW,MUNICIPAL,C,TARRANT,N,3974,4344,4382,4412,4456,4456
2315,SALADO WSC,MUNICIPAL,G,BELL,N,2459,2753,3086,3459,3878,4349
2316,SAN AUGUSTINE,MUNICIPAL,I,SAN AUGUSTINE,N,642,610,593,583,583,595
2317,SAN BENITO,MUNICIPAL,M,CAMERON,N,3249,3316,3346,3336,3326,3315
2318,SAN DIEGO MUD 1,MUNICIPAL,N,DUVAL,Y,678,675,672,673,685,716
2318,SAN DIEGO MUD 1,MUNICIPAL,N,JIM WELLS,Y,134,138,143,148,155,163
2322,SAN JUAN,MUNICIPAL,M,HIDALGO,N,3324,3388,3451,3570,3691,3815
2323,SAN LEON MUD,MUNICIPAL,H,GALVESTON,N,777,804,826,833,841,849
2324,SAN MARCOS,MUNICIPAL,L,CALDWELL,Y,112,110,107,106,105,105
2324,SAN MARCOS,MUNICIPAL,L,HAYS,Y,17284,23836,28707,32303,34447,36069
2326,SAN SABA,MUNICIPAL,K,SAN SABA,N,1029,1027,1027,1027,1027,1027
2327,TERRELL COUNTY WCID 1,MUNICIPAL,E,TERRELL,N,131,106,92,77,62,47
2328,SANGER,MUNICIPAL,C,DENTON,N,1505,1882,2285,2972,3754,4740
2330,SANTA ANNA,MUNICIPAL,F,COLEMAN,N,128,123,119,116,115,115
2332,GALVESTON COUNTY WCID 8,MUNICIPAL,H,GALVESTON,N,524,533,541,544,545,547
2333,SANTA ROSA,MUNICIPAL,M,CAMERON,N,247,252,254,253,252,251
2334,SARDIS LONE ELM WSC,MUNICIPAL,C,ELLIS,N,5534,6825,8242,8610,8610,8610
2336,SCHERTZ,MUNICIPAL,L,BEXAR,Y,1518,2142,2707,3177,3717,4340
2336,SCHERTZ,MUNICIPAL,L,COMAL,Y,216,300,413,556,720,908
2336,SCHERTZ,MUNICIPAL,L,GUADALUPE,Y,6297,7299,8446,9660,11050,12643
2337,SCHULENBURG,MUNICIPAL,K,FAYETTE,N,654,652,652,652,652,652
2338,SEABROOK,MUNICIPAL,H,HARRIS,N,1945,1970,1998,2010,2007,2000
2339,SEADRIFT,MUNICIPAL,L,CALHOUN,N,147,140,132,124,116,107
2340,SEAGRAVES,MUNICIPAL,O,GAINES,N,297,264,235,202,174,151
2341,SEALY,MUNICIPAL,H,AUSTIN,N,1424,1486,1568,1603,1630,1646
2342,SEBASTIAN MUD,MUNICIPAL,M,WILLACY,N,95,86,79,74,70,67
2343,SELMA,MUNICIPAL,L,BEXAR,Y,1687,2172,2612,2983,3409,3900
2343,SELMA,MUNICIPAL,L,COMAL,Y,102,176,276,401,545,710
2343,SELMA,MUNICIPAL,L,GUADALUPE,Y,846,842,842,842,842,842
2344,SEMINOLE,MUNICIPAL,O,GAINES,N,2336,2491,2637,2730,2840,2965
2346,SEYMOUR,MUNICIPAL,B,BAYLOR,N,418,398,382,370,358,347
2347,SHADY HOLLOW MUD,MUNICIPAL,K,TRAVIS,N,585,595,607,621,637,654
2349,SHALLOWATER,MUNICIPAL,O,LUBBOCK,N,482,537,595,669,749,834
2350,SHAMROCK MUNICIPAL WATER SYSTEM,MUNICIPAL,A,WHEELER,N,282,274,266,260,255,250
2351,SHARON WSC,MUNICIPAL,D,CAMP,Y,4,4,4,4,4,4
2351,SHARON WSC,MUNICIPAL,D,UPSHUR,Y,230,231,230,227,224,221
2351,SHARON WSC,MUNICIPAL,D,WOOD,Y,505,535,554,593,632,671
2352,SHAVANO PARK,MUNICIPAL,L,BEXAR,N,562,635,700,759,826,903
2353,SHENANDOAH,MUNICIPAL,H,MONTGOMERY,N,2244,2689,2787,2883,2912,2931
2354,SHEPHERD,MUNICIPAL,H,SAN JACINTO,N,319,315,307,299,290,280
2355,SHERMAN,MUNICIPAL,C,GRAYSON,N,11274,12225,13046,13766,14560,15434
2356,SHINER,MUNICIPAL,P,LAVACA,N,529,564,601,643,687,732
2357,SHOREACRES,MUNICIPAL,H,HARRIS,N,334,333,335,335,337,339
2359,HUDSPETH COUNTY WCID 1,MUNICIPAL,E,HUDSPETH,N,520,468,431,396,362,327
2360,SILSBEE,MUNICIPAL,I,HARDIN,N,1001,1051,1109,1171,1236,1305
2361,SILVERTON,MUNICIPAL,O,BRISCOE,N,91,84,79,73,67,61
2363,SINTON,MUNICIPAL,N,SAN PATRICIO,N,1073,1051,1045,1058,1071,1084
2365,SLATON,MUNICIPAL,O,LUBBOCK,N,661,626,597,563,531,500
2367,SMITHVILLE,MUNICIPAL,K,BASTROP,N,616,660,712,772,840,918
2369,SNOOK,MUNICIPAL,G,BURLESON,N,410,412,410,406,403,400
2370,SNYDER,MUNICIPAL,F,SCURRY,N,1709,1738,1765,1784,1804,1825
2373,SOMERVILLE,MUNICIPAL,G,BURLESON,N,268,269,267,266,263,261
2374,SONORA,MUNICIPAL,F,SUTTON,N,1048,960,870,802,730,655
2375,SOUR LAKE,MUNICIPAL,I,HARDIN,N,296,293,289,282,276,269
2376,SOUTH GRAYSON SUD,MUNICIPAL,C,COLLIN,Y,151,197,251,305,365,431
2376,SOUTH GRAYSON SUD,MUNICIPAL,C,GRAYSON,Y,479,531,577,619,665,716
2377,SOUTH HOUSTON,MUNICIPAL,H,HARRIS,N,1832,1854,1865,1870,1875,1874
2378,SOUTH NEWTON WSC,MUNICIPAL,I,NEWTON,Y,233,211,187,165,143,122
2378,SOUTH NEWTON WSC,MUNICIPAL,I,ORANGE,Y,188,192,193,191,189,187
2380,SOUTH TAWAKONI WSC,MUNICIPAL,D,VAN ZANDT,N,295,236,191,151,119,95
2381,SOUTHERN MONTGOMERY COUNTY MUD,MUNICIPAL,H,MONTGOMERY,N,1242,1291,1299,1303,1340,1366
2382,SOUTHERN UTILITIES,MUNICIPAL,D,SMITH,Y,2194,2306,2390,2444,2499,2555
2382,SOUTHERN UTILITIES,MUNICIPAL,I,CHEROKEE,Y,652,642,630,616,602,588
2382,SOUTHERN UTILITIES,MUNICIPAL,I,RUSK,Y,79,76,72,68,64,59
2382,SOUTHERN UTILITIES,MUNICIPAL,I,SMITH,Y,7836,8411,8835,9161,9481,9795
2383,SOUTHLAKE,MUNICIPAL,C,DENTON,Y,286,265,238,210,180,150
2383,SOUTHLAKE,MUNICIPAL,C,TARRANT,Y,14382,16137,17253,18247,19245,20182
2384,SOUTHMAYD,MUNICIPAL,C,GRAYSON,N,103,106,108,109,111,112
2385,SOUTHSIDE PLACE,MUNICIPAL,H,HARRIS,N,279,283,283,283,277,272
2386,SOUTHWEST FANNIN COUNTY SUD,MUNICIPAL,C,FANNIN,Y,669,735,770,801,835,872
2386,SOUTHWEST FANNIN COUNTY SUD,MUNICIPAL,C,GRAYSON,Y,149,162,173,183,194,205
2387,SOUTHWEST MILAM WSC,MUNICIPAL,G,BURLESON,Y,165,172,181,190,200,210
2387,SOUTHWEST MILAM WSC,MUNICIPAL,G,LEE,Y,107,113,119,126,133,141
2387,SOUTHWEST MILAM WSC,MUNICIPAL,G,MILAM,Y,1161,1137,1097,1059,1019,978
2387,SOUTHWEST MILAM WSC,MUNICIPAL,G,WILLIAMSON,Y,354,448,561,683,821,977
2389,SPEARMAN MUNICIPAL WATER SYSTEM,MUNICIPAL,A,HANSFORD,N,858,875,880,895,909,924
2390,SPLENDORA,MUNICIPAL,H,LIBERTY,Y,155,204,234,283,325,370
2390,SPLENDORA,MUNICIPAL,H,MONTGOMERY,Y,935,1210,1534,1952,2298,2299
2391,SPRING CREEK UD,MUNICIPAL,H,MONTGOMERY,N,1214,1245,1288,1328,1369,1407
2392,SPRING VALLEY,MUNICIPAL,H,HARRIS,N,1154,1185,1186,1186,1178,1174
2393,SPRINGTOWN,MUNICIPAL,C,PARKER,N,1182,1572,2177,2653,3079,3401
2394,SPUR,MUNICIPAL,O,DICKENS,N,125,116,104,93,81,68
2398,STAMFORD,MUNICIPAL,G,JONES,N,728,671,610,545,470,380
2399,STANLEY LAKE MUD,MUNICIPAL,H,MONTGOMERY,N,827,854,880,907,930,962
2400,STANTON,MUNICIPAL,F,MARTIN,N,511,560,621,686,759,843
2401,"STEAM-ELECTRIC POWER, ANDERSON",STEAM ELECTRIC POWER,I,ANDERSON,N,2296,2296,2296,2296,2296,2296
2402,"STEAM-ELECTRIC POWER, ATASCOSA",STEAM ELECTRIC POWER,L,ATASCOSA,N,7962,7962,7962,7962,7962,7962
2403,"STEAM-ELECTRIC POWER, BASTROP",STEAM ELECTRIC POWER,K,BASTROP,N,7764,7764,7764,7764,7764,7764
2404,"STEAM-ELECTRIC POWER, BELL",STEAM ELECTRIC POWER,G,BELL,N,4714,4714,4714,4714,4714,4714
2405,"STEAM-ELECTRIC POWER, BEXAR",STEAM ELECTRIC POWER,L,BEXAR,N,52293,52293,52293,52293,52293,52293
2406,"STEAM-ELECTRIC POWER, BOSQUE",STEAM ELECTRIC POWER,G,BOSQUE,N,2880,2880,2880,2880,2880,2880
2407,"STEAM-ELECTRIC POWER, BRAZOS",STEAM ELECTRIC POWER,G,BRAZOS,N,600,600,600,600,600,600
2409,"STEAM-ELECTRIC POWER, CAMERON",STEAM ELECTRIC POWER,M,CAMERON,N,165,165,165,165,165,165
2410,"STEAM-ELECTRIC POWER, CHAMBERS",STEAM ELECTRIC POWER,H,CHAMBERS,N,6948,6948,6948,6948,6948,6948
2411,"STEAM-ELECTRIC POWER, CHEROKEE",STEAM ELECTRIC POWER,I,CHEROKEE,N,310,310,310,310,310,310
2413,"STEAM-ELECTRIC POWER, COLLIN",STEAM ELECTRIC POWER,C,COLLIN,N,40,40,40,40,40,40
2415,"STEAM-ELECTRIC POWER, DALLAS",STEAM ELECTRIC POWER,C,DALLAS,N,2412,2412,2412,2412,2412,2412
2416,"STEAM-ELECTRIC POWER, DENTON",STEAM ELECTRIC POWER,C,DENTON,N,1175,1175,1175,1175,1175,1175
2417,"STEAM-ELECTRIC POWER, ECTOR",STEAM ELECTRIC POWER,F,ECTOR,N,7889,7889,7889,7889,7889,7889
2418,"STEAM-ELECTRIC POWER, ELLIS",STEAM ELECTRIC POWER,C,ELLIS,N,1854,1854,1854,1854,1854,1854
2419,"STEAM-ELECTRIC POWER, EL PASO",STEAM ELECTRIC POWER,E,EL PASO,N,8880,8880,8880,8880,8880,8880
2421,"STEAM-ELECTRIC POWER, FAYETTE",STEAM ELECTRIC POWER,K,FAYETTE,N,20052,20052,20052,20052,20052,20052
2422,"STEAM-ELECTRIC POWER, FORT BEND",STEAM ELECTRIC POWER,H,FORT BEND,N,51631,51631,51631,51631,51631,51631
2423,"STEAM-ELECTRIC POWER, FREESTONE",STEAM ELECTRIC POWER,C,FREESTONE,N,4831,14269,14269,14269,14269,14269
2424,"STEAM-ELECTRIC POWER, FRIO",STEAM ELECTRIC POWER,L,FRIO,N,54,54,54,54,54,54
2426,"STEAM-ELECTRIC POWER, GOLIAD",STEAM ELECTRIC POWER,L,GOLIAD,N,4994,4994,4994,4994,4994,4994
2427,"STEAM-ELECTRIC POWER, GREGG",STEAM ELECTRIC POWER,D,GREGG,N,940,940,940,940,940,940
2428,"STEAM-ELECTRIC POWER, GRIMES",STEAM ELECTRIC POWER,G,GRIMES,N,4703,4703,4703,4703,4703,4703
2429,"STEAM-ELECTRIC POWER, GUADALUPE",STEAM ELECTRIC POWER,L,GUADALUPE,N,9392,9392,9392,9392,9392,9392
2431,"STEAM-ELECTRIC POWER, HARRIS",STEAM ELECTRIC POWER,H,HARRIS,N,26598,26598,26598,26598,26598,26598
2432,"STEAM-ELECTRIC POWER, HARRISON",STEAM ELECTRIC POWER,D,HARRISON,N,23145,23145,23145,23145,23145,23145
2434,"STEAM-ELECTRIC POWER, HAYS",STEAM ELECTRIC POWER,L,HAYS,N,1949,1949,1949,1949,1949,1949
2435,"STEAM-ELECTRIC POWER, HENDERSON",STEAM ELECTRIC POWER,C,HENDERSON,Y,132,2192,2192,2192,2192,2192
2435,"STEAM-ELECTRIC POWER, HENDERSON",STEAM ELECTRIC POWER,I,HENDERSON,Y,2061,2061,2061,2061,2061,2061
2436,"STEAM-ELECTRIC POWER, HIDALGO",STEAM ELECTRIC POWER,M,HIDALGO,N,10325,10325,10325,10325,10325,10325
2437,"STEAM-ELECTRIC POWER, HOOD",STEAM ELECTRIC POWER,G,HOOD,N,3151,3151,3151,3151,3151,3151
2438,"STEAM-ELECTRIC POWER, HUNT",STEAM ELECTRIC POWER,D,HUNT,N,373,373,373,373,373,373
2439,"STEAM-ELECTRIC POWER, JACK",STEAM ELECTRIC POWER,C,JACK,N,3772,3772,3772,3772,3772,3772
2441,"STEAM-ELECTRIC POWER, JOHNSON",STEAM ELECTRIC POWER,G,JOHNSON,N,1915,1915,1915,1915,1915,1915
2443,"STEAM-ELECTRIC POWER, KAUFMAN",STEAM ELECTRIC POWER,C,KAUFMAN,N,9793,9793,9793,9793,9793,9793
2444,"STEAM-ELECTRIC POWER, LAMAR",STEAM ELECTRIC POWER,D,LAMAR,N,5706,5706,5706,5706,5706,5706
2445,"STEAM-ELECTRIC POWER, LAMB",STEAM ELECTRIC POWER,O,LAMB,N,5789,3000,3000,3000,3000,3000
2447,"STEAM-ELECTRIC POWER, LIMESTONE",STEAM ELECTRIC POWER,G,LIMESTONE,N,22936,22936,22936,22936,22936,22936
2448,"STEAM-ELECTRIC POWER, LLANO",STEAM ELECTRIC POWER,K,LLANO,N,1927,1927,1927,1927,1927,1927
2449,"STEAM-ELECTRIC POWER, LUBBOCK",STEAM ELECTRIC POWER,O,LUBBOCK,N,2909,2000,2000,2000,2000,2000
2450,"STEAM-ELECTRIC POWER, MCLENNAN",STEAM ELECTRIC POWER,G,MCLENNAN,N,15,15,15,15,15,15
2451,"STEAM-ELECTRIC POWER, MARION",STEAM ELECTRIC POWER,D,MARION,N,4257,4257,4257,4257,4257,4257
